group,names,logfoldchanges,cell.type,organ
35,PRDM1,3.346978,Plasma cells,Immune system
35,PRDM1,3.346978,Plasma cells,Immune system
35,PRDM1,3.346978,Plasma cells,Immune system
35,PRDM1,3.346978,Plasma cells,Immune system
35,PRDM1,3.346978,Plasma cells,Immune system
35,ABCB9,3.3744626,Plasma cells,Immune system
35,ABCB9,3.3744626,Plasma cells,Immune system
35,ABCB9,3.3744626,Plasma cells,Immune system
35,PNOC,6.1211295,B cells memory,Immune system
35,PNOC,6.1211295,B cells naive,Immune system
35,PNOC,6.1211295,Plasma cells,Immune system
35,SPAG4,5.473361,Plasma cells,Immune system
35,AQP3,2.3639348,Hepatocytes,Liver
35,AQP3,2.3639348,Hepatocytes,Liver
35,AQP3,2.3639348,Hepatocytes,Liver
35,EAF2,2.922673,B cells,Immune system
35,EAF2,2.922673,B cells,Immune system
35,EAF2,2.922673,B cells naive,Immune system
35,EAF2,2.922673,B cells naive,Immune system
35,EAF2,2.922673,Plasma cells,Immune system
35,EAF2,2.922673,Plasma cells,Immune system
35,CYTIP,2.4949317,T memory cells,Immune system
35,CYTIP,2.4949317,T memory cells,Immune system
35,CYTIP,2.4949317,T memory cells,Immune system
35,CYTIP,2.4949317,T memory cells,Immune system
35,CYTIP,2.4949317,T memory cells,Immune system
35,CYTIP,2.4949317,T memory cells,Immune system
35,CYTIP,2.4949317,T memory cells,Immune system
35,TMEM156,2.8099017,B cells memory,Immune system
35,TMEM156,2.8099017,B cells memory,Immune system
35,TMEM156,2.8099017,B cells memory,Immune system
35,TMEM156,2.8099017,B cells memory,Immune system
35,TMEM156,2.8099017,B cells memory,Immune system
35,TMEM156,2.8099017,B cells memory,Immune system
35,TMEM156,2.8099017,Plasma cells,Immune system
35,TMEM156,2.8099017,Plasma cells,Immune system
35,TMEM156,2.8099017,Plasma cells,Immune system
35,TMEM156,2.8099017,Plasma cells,Immune system
35,TMEM156,2.8099017,Plasma cells,Immune system
35,TMEM156,2.8099017,Plasma cells,Immune system
35,ITGB7,4.1663074,Basophils,Immune system
35,ITGB7,4.1663074,Basophils,Immune system
35,ITGB7,4.1663074,T memory cells,Immune system
35,ITGB7,4.1663074,T memory cells,Immune system
35,ST6GALNAC4,2.9416199,Plasma cells,Immune system
35,ST6GALNAC4,2.9416199,Plasma cells,Immune system
35,BTK,2.9068375,Mast cells,Immune system
35,BTK,2.9068375,Mast cells,Immune system
35,BTK,2.9068375,Mast cells,Immune system
35,BIRC3,2.1853368,B cells,Immune system
35,BIRC3,2.1853368,B cells,Immune system
35,BIRC3,2.1853368,B cells,Immune system
35,BIRC3,2.1853368,B cells,Immune system
35,BIRC3,2.1853368,B cells,Immune system
35,BIRC3,2.1853368,B cells naive,Immune system
35,BIRC3,2.1853368,B cells naive,Immune system
35,BIRC3,2.1853368,B cells naive,Immune system
35,BIRC3,2.1853368,B cells naive,Immune system
35,BIRC3,2.1853368,B cells naive,Immune system
35,SEMA4A,2.8968415,Dendritic cells,Immune system
35,SEMA4A,2.8968415,Dendritic cells,Immune system
35,SEMA4A,2.8968415,Dendritic cells,Immune system
35,LILRB4,2.2875116,Macrophages,Immune system
35,LILRB4,2.2875116,Macrophages,Immune system
35,LILRB4,2.2875116,Macrophages,Immune system
35,LILRB4,2.2875116,Macrophages,Immune system
36,RORA,3.5058045,Natural killer T cells,Immune system
36,RORA,3.5058045,Natural killer T cells,Immune system
36,RORA,3.5058045,Natural killer T cells,Immune system
36,RORA,3.5058045,Natural killer T cells,Immune system
36,RORA,3.5058045,Natural killer T cells,Immune system
36,RORA,3.5058045,Natural killer T cells,Immune system
36,RORA,3.5058045,Nuocytes,Immune system
36,RORA,3.5058045,Nuocytes,Immune system
36,RORA,3.5058045,Nuocytes,Immune system
36,RORA,3.5058045,Nuocytes,Immune system
36,RORA,3.5058045,Nuocytes,Immune system
36,RORA,3.5058045,Nuocytes,Immune system
36,RORA,3.5058045,T cells,Immune system
36,RORA,3.5058045,T cells,Immune system
36,RORA,3.5058045,T cells,Immune system
36,RORA,3.5058045,T cells,Immune system
36,RORA,3.5058045,T cells,Immune system
36,RORA,3.5058045,T cells,Immune system
36,ZBTB16,4.3475523,Natural killer T cells,Immune system
36,ZBTB16,4.3475523,Natural killer T cells,Immune system
36,ZBTB16,4.3475523,Natural killer T cells,Immune system
36,ZBTB16,4.3475523,Natural killer T cells,Immune system
36,ZBTB16,4.3475523,Natural killer T cells,Immune system
36,ZBTB16,4.3475523,Natural killer T cells,Immune system
36,ZBTB16,4.3475523,Natural killer T cells,Immune system
36,ZBTB16,4.3475523,NK cells,Immune system
36,ZBTB16,4.3475523,NK cells,Immune system
36,ZBTB16,4.3475523,NK cells,Immune system
36,ZBTB16,4.3475523,NK cells,Immune system
36,ZBTB16,4.3475523,NK cells,Immune system
36,ZBTB16,4.3475523,NK cells,Immune system
36,ZBTB16,4.3475523,NK cells,Immune system
36,ERN1,4.0833063,Plasmacytoid dendritic cells,Immune system
36,ERN1,4.0833063,Plasmacytoid dendritic cells,Immune system
36,ERN1,4.0833063,Plasmacytoid dendritic cells,Immune system
36,ERN1,4.0833063,Plasmacytoid dendritic cells,Immune system
36,ERN1,4.0833063,Plasmacytoid dendritic cells,Immune system
36,MAP3K2,2.5218701,Plasmacytoid dendritic cells,Immune system
36,DENND5B,2.492649,B cells memory,Immune system
36,DENND5B,2.492649,B cells memory,Immune system
36,DENND5B,2.492649,B cells memory,Immune system
36,DENND5B,2.492649,Plasma cells,Immune system
36,DENND5B,2.492649,Plasma cells,Immune system
36,DENND5B,2.492649,Plasma cells,Immune system
36,FOXP1,2.3585057,B cells naive,Immune system
36,FOXP1,2.3585057,B cells naive,Immune system
36,FOXP1,2.3585057,B cells naive,Immune system
36,LEPR,2.6998823,Hepatocytes,Liver
36,LEPR,2.6998823,Hepatocytes,Liver
36,LEPR,2.6998823,Hepatocytes,Liver
36,FN1,2.25114,Monocytes,Immune system
36,FN1,2.25114,Monocytes,Immune system
36,HPR,3.3459709,Hepatocytes,Liver
36,HPR,3.3459709,Hepatocytes,Liver
36,HPR,3.3459709,Hepatocytes,Liver
36,HPR,3.3459709,Hepatocytes,Liver
36,HPR,3.3459709,Hepatocytes,Liver
36,COBL,2.7805905,Mast cells,Immune system
36,COBL,2.7805905,Mast cells,Immune system
36,COBL,2.7805905,Mast cells,Immune system
36,COBL,2.7805905,Mast cells,Immune system
36,COBL,2.7805905,Mast cells,Immune system
36,COBL,2.7805905,Mast cells,Immune system
36,ZBTB46,3.0440753,Dendritic cells,Immune system
36,ZBTB46,3.0440753,Dendritic cells,Immune system
36,ZBTB46,3.0440753,Dendritic cells,Immune system
36,ZBTB46,3.0440753,Dendritic cells,Immune system
36,ZBTB46,3.0440753,Dendritic cells,Immune system
36,SLCO2B1,2.746175,Macrophages,Immune system
36,SLCO2B1,2.746175,Macrophages,Immune system
36,SLCO2B1,2.746175,Macrophages,Immune system
36,PLG,2.3494985,Basophils,Immune system
36,PLG,2.3494985,Basophils,Immune system
36,PLG,2.3494985,Basophils,Immune system
36,PLG,2.3494985,Basophils,Immune system
36,MEG3,2.6515198,Hepatic stellate cells,Liver
36,MEG3,2.6515198,Hepatic stellate cells,Liver
36,MEG3,2.6515198,Hepatic stellate cells,Liver
36,MEG3,2.6515198,Hepatic stellate cells,Liver
36,MEG3,2.6515198,Hepatic stellate cells,Liver
36,MEG3,2.6515198,Hepatic stellate cells,Liver
36,MGMT,2.289023,Monocytes,Immune system
36,ARG1,2.5613084,Dendritic cells,Immune system
36,ARG1,2.5613084,Dendritic cells,Immune system
36,ARG1,2.5613084,Dendritic cells,Immune system
36,ARG1,2.5613084,Hepatocytes,Liver
36,ARG1,2.5613084,Hepatocytes,Liver
36,ARG1,2.5613084,Hepatocytes,Liver
36,ARG1,2.5613084,Nuocytes,Immune system
36,ARG1,2.5613084,Nuocytes,Immune system
36,ARG1,2.5613084,Nuocytes,Immune system
36,MSMO1,2.4653382,Hepatocytes,Liver
36,CDH1,2.8982382,Basophils,Immune system
36,CDH1,2.8982382,Basophils,Immune system
36,CDH1,2.8982382,Basophils,Immune system
36,CDH1,2.8982382,Basophils,Immune system
36,CDH1,2.8982382,Hepatoblasts,Liver
36,CDH1,2.8982382,Hepatoblasts,Liver
36,CDH1,2.8982382,Hepatoblasts,Liver
36,CDH1,2.8982382,Hepatoblasts,Liver
36,CDH1,2.8982382,Hepatocytes,Liver
36,CDH1,2.8982382,Hepatocytes,Liver
36,CDH1,2.8982382,Hepatocytes,Liver
36,CDH1,2.8982382,Hepatocytes,Liver
36,CDH1,2.8982382,Plasmacytoid dendritic cells,Immune system
36,CDH1,2.8982382,Plasmacytoid dendritic cells,Immune system
36,CDH1,2.8982382,Plasmacytoid dendritic cells,Immune system
36,CDH1,2.8982382,Plasmacytoid dendritic cells,Immune system
36,BRAF,2.1315167,B cells naive,Immune system
36,BRAF,2.1315167,T cells,Immune system
36,A1CF,2.0940359,Hepatocytes,Liver
36,A1CF,2.0940359,Hepatocytes,Liver
36,A1CF,2.0940359,Hepatocytes,Liver
36,TSPAN9,2.2106621,Megakaryocytes,Immune system
36,TSPAN9,2.2106621,Megakaryocytes,Immune system
36,TSPAN9,2.2106621,Megakaryocytes,Immune system
36,TSPAN9,2.2106621,Megakaryocytes,Immune system
36,TSPAN9,2.2106621,Megakaryocytes,Immune system
36,ZHX2,2.1345923,Hepatocytes,Liver
36,ZHX2,2.1345923,Hepatocytes,Liver
36,SUPT3H,2.100214,Basophils,Immune system
36,SUPT3H,2.100214,Basophils,Immune system
36,SUPT3H,2.100214,Basophils,Immune system
36,SUPT3H,2.100214,Basophils,Immune system
36,HMGCS1,2.2828982,Hepatocytes,Liver
36,HMGCS1,2.2828982,Hepatocytes,Liver
36,LIPC,2.1329522,Hepatocytes,Liver
36,LIPC,2.1329522,Hepatocytes,Liver
36,LIPC,2.1329522,Hepatocytes,Liver
36,LIPC,2.1329522,Hepatocytes,Liver
36,LIPC,2.1329522,Hepatocytes,Liver
36,LIPC,2.1329522,Hepatocytes,Liver
36,IL6R,2.076665,T follicular helper cells,Immune system
36,IL6R,2.076665,T follicular helper cells,Immune system
36,APOA5,2.509048,Hepatocytes,Liver
36,APOA5,2.509048,Hepatocytes,Liver
36,APOA5,2.509048,Hepatocytes,Liver
36,APOA5,2.509048,Hepatocytes,Liver
36,SORL1,2.2136137,Neutrophils,Immune system
36,SORL1,2.2136137,Neutrophils,Immune system
36,ACSS2,2.2577093,Basophils,Immune system
36,ACSS2,2.2577093,Basophils,Immune system
36,ACSS2,2.2577093,Hepatocytes,Liver
36,ACSS2,2.2577093,Hepatocytes,Liver
36,ACAT2,2.0966892,Hepatocytes,Liver
36,GGT7,2.2500386,Cholangiocytes,Liver
36,IL17RB,2.1569176,Nuocytes,Immune system
36,IL17RB,2.1569176,Nuocytes,Immune system
36,IL17RB,2.1569176,Nuocytes,Immune system
36,IL17RB,2.1569176,Nuocytes,Immune system
36,IL17RB,2.1569176,Plasmacytoid dendritic cells,Immune system
36,IL17RB,2.1569176,Plasmacytoid dendritic cells,Immune system
36,IL17RB,2.1569176,Plasmacytoid dendritic cells,Immune system
36,IL17RB,2.1569176,Plasmacytoid dendritic cells,Immune system
36,RNF128,2.02303,Mast cells,Immune system
36,NR1I3,2.4510055,Hepatocytes,Liver
36,NR1I3,2.4510055,Hepatocytes,Liver
36,ITGAE,2.210755,Dendritic cells,Immune system
36,ITGAE,2.210755,T memory cells,Immune system
36,ITGAE,2.210755,T regulatory cells,Immune system
36,C2,2.01834,Mast cells,Immune system
36,C2,2.01834,Mast cells,Immune system
36,C2,2.01834,Mast cells,Immune system
36,P2RX7,2.084621,T follicular helper cells,Immune system
36,P2RX7,2.084621,T follicular helper cells,Immune system
36,P2RX7,2.084621,T follicular helper cells,Immune system
36,SLC45A3,3.0015385,Mast cells,Immune system
36,SLC45A3,3.0015385,Mast cells,Immune system
36,VDR,2.3710759,Hepatocytes,Liver
36,VDR,2.3710759,Hepatocytes,Liver
36,VDR,2.3710759,Hepatocytes,Liver
36,VDR,2.3710759,Kupffer cells,Liver
36,VDR,2.3710759,Kupffer cells,Liver
36,VDR,2.3710759,Kupffer cells,Liver
37,RAPGEF2,4.692927,Mast cells,Immune system
37,RAPGEF2,4.692927,Mast cells,Immune system
37,MAN1A1,2.807457,Plasma cells,Immune system
37,MAN1A1,2.807457,Plasma cells,Immune system
37,MAN1A1,2.807457,Plasma cells,Immune system
37,MAN1A1,2.807457,Plasma cells,Immune system
37,WRN,2.8183482,Basophils,Immune system
37,WRN,2.8183482,Basophils,Immune system
37,WRN,2.8183482,Basophils,Immune system
37,JAZF1,3.6992097,Basophils,Immune system
37,JAZF1,3.6992097,Basophils,Immune system
37,JAZF1,3.6992097,Basophils,Immune system
37,JAZF1,3.6992097,Basophils,Immune system
37,CD36,3.6432183,Macrophages,Immune system
37,CD36,3.6432183,Macrophages,Immune system
37,CD36,3.6432183,Monocytes,Immune system
37,CD36,3.6432183,Monocytes,Immune system
37,NPL,3.9255166,Basophils,Immune system
37,NPL,3.9255166,Basophils,Immune system
37,NPL,3.9255166,Basophils,Immune system
37,NPL,3.9255166,Basophils,Immune system
37,SLC40A1,2.2475555,Kupffer cells,Liver
37,SLC40A1,2.2475555,Kupffer cells,Liver
37,SLC40A1,2.2475555,Kupffer cells,Liver
37,SLC40A1,2.2475555,Red pulp macrophages,Immune system
37,SLC40A1,2.2475555,Red pulp macrophages,Immune system
37,SLC40A1,2.2475555,Red pulp macrophages,Immune system
37,SLC7A5,3.7566345,Mast cells,Immune system
37,NCEH1,3.5837574,Macrophages,Immune system
37,NCEH1,3.5837574,Macrophages,Immune system
37,NCEH1,3.5837574,Mast cells,Immune system
37,NCEH1,3.5837574,Mast cells,Immune system
37,MICAL3,2.145059,B cells naive,Immune system
37,MICAL3,2.145059,B cells naive,Immune system
37,CD55,3.3694985,B cells,Immune system
37,CD55,3.3694985,B cells,Immune system
37,CD55,3.3694985,B cells,Immune system
37,CD55,3.3694985,B cells,Immune system
37,CD55,3.3694985,Mast cells,Immune system
37,CD55,3.3694985,Mast cells,Immune system
37,CD55,3.3694985,Mast cells,Immune system
37,CD55,3.3694985,Mast cells,Immune system
37,CENPF,2.1817079,Gamma delta T cells,Immune system
37,CENPF,2.1817079,Gamma delta T cells,Immune system
37,CENPF,2.1817079,Gamma delta T cells,Immune system
37,CENPF,2.1817079,Gamma delta T cells,Immune system
37,OPTN,2.803022,Mast cells,Immune system
37,OPTN,2.803022,Mast cells,Immune system
37,ASPM,2.039265,Gamma delta T cells,Immune system
37,ASPM,2.039265,Gamma delta T cells,Immune system
37,ASPM,2.039265,Gamma delta T cells,Immune system
37,CD44,2.0923872,Basophils,Immune system
37,CD44,2.0923872,Basophils,Immune system
37,CD44,2.0923872,Basophils,Immune system
37,CD44,2.0923872,Basophils,Immune system
37,CD44,2.0923872,Basophils,Immune system
37,CD44,2.0923872,Basophils,Immune system
37,CD44,2.0923872,Basophils,Immune system
37,CD44,2.0923872,Monocytes,Immune system
37,CD44,2.0923872,Monocytes,Immune system
37,CD44,2.0923872,Monocytes,Immune system
37,CD44,2.0923872,Monocytes,Immune system
37,CD44,2.0923872,Monocytes,Immune system
37,CD44,2.0923872,Monocytes,Immune system
37,CD44,2.0923872,Monocytes,Immune system
37,CD44,2.0923872,Natural killer T cells,Immune system
37,CD44,2.0923872,Natural killer T cells,Immune system
37,CD44,2.0923872,Natural killer T cells,Immune system
37,CD44,2.0923872,Natural killer T cells,Immune system
37,CD44,2.0923872,Natural killer T cells,Immune system
37,CD44,2.0923872,Natural killer T cells,Immune system
37,CD44,2.0923872,Natural killer T cells,Immune system
37,MKI67,2.6765807,Gamma delta T cells,Immune system
37,MKI67,2.6765807,Gamma delta T cells,Immune system
37,MKI67,2.6765807,Gamma delta T cells,Immune system
37,TRANK1,2.0037675,Mast cells,Immune system
37,TRANK1,2.0037675,Mast cells,Immune system
37,SLC1A5,3.1943336,Neutrophils,Immune system
37,NUSAP1,2.2361047,Gamma delta T cells,Immune system
37,NUSAP1,2.2361047,Gamma delta T cells,Immune system
37,NUSAP1,2.2361047,Gamma delta T cells,Immune system
37,EPOR,2.6242568,Megakaryocytes,Immune system
37,EPOR,2.6242568,Megakaryocytes,Immune system
37,EPOR,2.6242568,Megakaryocytes,Immune system
37,GRAP2,3.2539783,T memory cells,Immune system
37,GRAP2,3.2539783,T memory cells,Immune system
37,GRAP2,3.2539783,T memory cells,Immune system
37,GRAP2,3.2539783,T memory cells,Immune system
37,ST6GALNAC4,3.4362624,Plasma cells,Immune system
37,ST6GALNAC4,3.4362624,Plasma cells,Immune system
37,LRMP,2.1916573,B cells,Immune system
37,LRMP,2.1916573,B cells,Immune system
37,LRMP,2.1916573,B cells,Immune system
37,LRMP,2.1916573,B cells,Immune system
37,LRMP,2.1916573,B cells,Immune system
37,HSPA13,2.1840892,Mast cells,Immune system
37,NCAM1,2.7670264,Natural killer T cells,Immune system
37,NCAM1,2.7670264,Natural killer T cells,Immune system
37,NCAM1,2.7670264,Natural killer T cells,Immune system
37,NCAM1,2.7670264,Natural killer T cells,Immune system
37,NCAM1,2.7670264,Natural killer T cells,Immune system
38,KLRB1,7.686408,Natural killer T cells,Immune system
38,KLRB1,7.686408,Natural killer T cells,Immune system
38,KLRB1,7.686408,NK cells,Immune system
38,KLRB1,7.686408,NK cells,Immune system
38,KLRB1,7.686408,T cells,Immune system
38,KLRB1,7.686408,T cells,Immune system
38,CD7,5.7975698,Gamma delta T cells,Immune system
38,CD7,5.7975698,Gamma delta T cells,Immune system
38,CD7,5.7975698,Monocytes,Immune system
38,CD7,5.7975698,Monocytes,Immune system
38,CD7,5.7975698,NK cells,Immune system
38,CD7,5.7975698,NK cells,Immune system
38,CD7,5.7975698,T cells,Immune system
38,CD7,5.7975698,T cells,Immune system
38,CD7,5.7975698,T memory cells,Immune system
38,CD7,5.7975698,T memory cells,Immune system
38,GZMA,6.7297416,Gamma delta T cells,Immune system
38,GZMA,6.7297416,Gamma delta T cells,Immune system
38,GZMA,6.7297416,NK cells,Immune system
38,GZMA,6.7297416,NK cells,Immune system
38,GZMA,6.7297416,T cells,Immune system
38,GZMA,6.7297416,T cells,Immune system
38,HLA-C,4.885344,Dendritic cells,Immune system
38,HLA-C,4.885344,Dendritic cells,Immune system
38,HLA-C,4.885344,Dendritic cells,Immune system
38,HLA-C,4.885344,Dendritic cells,Immune system
38,HLA-C,4.885344,Dendritic cells,Immune system
38,HLA-C,4.885344,Dendritic cells,Immune system
38,KLRD1,6.031513,Gamma delta T cells,Immune system
38,KLRD1,6.031513,Gamma delta T cells,Immune system
38,KLRD1,6.031513,Gamma delta T cells,Immune system
38,KLRD1,6.031513,Gamma delta T cells,Immune system
38,KLRD1,6.031513,NK cells,Immune system
38,KLRD1,6.031513,NK cells,Immune system
38,KLRD1,6.031513,NK cells,Immune system
38,KLRD1,6.031513,NK cells,Immune system
38,HLA-A,4.014296,Dendritic cells,Immune system
38,HLA-A,4.014296,Dendritic cells,Immune system
38,HLA-A,4.014296,Dendritic cells,Immune system
38,TYROBP,5.4047003,Macrophages,Immune system
38,TYROBP,5.4047003,Macrophages,Immune system
38,TYROBP,5.4047003,Macrophages,Immune system
38,TYROBP,5.4047003,Macrophages,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,HLA-B,4.4872556,Dendritic cells,Immune system
38,CST7,5.9342165,Gamma delta T cells,Immune system
38,CST7,5.9342165,Gamma delta T cells,Immune system
38,CST7,5.9342165,Gamma delta T cells,Immune system
38,CST7,5.9342165,NK cells,Immune system
38,CST7,5.9342165,NK cells,Immune system
38,CST7,5.9342165,NK cells,Immune system
38,CD247,5.3950853,Gamma delta T cells,Immune system
38,CD247,5.3950853,Gamma delta T cells,Immune system
38,CD247,5.3950853,Gamma delta T cells,Immune system
38,CD247,5.3950853,Gamma delta T cells,Immune system
38,CD247,5.3950853,Gamma delta T cells,Immune system
38,CD247,5.3950853,NK cells,Immune system
38,CD247,5.3950853,NK cells,Immune system
38,CD247,5.3950853,NK cells,Immune system
38,CD247,5.3950853,NK cells,Immune system
38,CD247,5.3950853,NK cells,Immune system
38,CD247,5.3950853,T cells,Immune system
38,CD247,5.3950853,T cells,Immune system
38,CD247,5.3950853,T cells,Immune system
38,CD247,5.3950853,T cells,Immune system
38,CD247,5.3950853,T cells,Immune system
38,CD247,5.3950853,T memory cells,Immune system
38,CD247,5.3950853,T memory cells,Immune system
38,CD247,5.3950853,T memory cells,Immune system
38,CD247,5.3950853,T memory cells,Immune system
38,CD247,5.3950853,T memory cells,Immune system
38,IL2RB,6.972657,Natural killer T cells,Immune system
38,IL2RB,6.972657,Natural killer T cells,Immune system
38,IL2RB,6.972657,Natural killer T cells,Immune system
38,IL2RB,6.972657,Natural killer T cells,Immune system
38,IL2RB,6.972657,Natural killer T cells,Immune system
38,IL2RB,6.972657,NK cells,Immune system
38,IL2RB,6.972657,NK cells,Immune system
38,IL2RB,6.972657,NK cells,Immune system
38,IL2RB,6.972657,NK cells,Immune system
38,IL2RB,6.972657,NK cells,Immune system
38,IL2RB,6.972657,T cells,Immune system
38,IL2RB,6.972657,T cells,Immune system
38,IL2RB,6.972657,T cells,Immune system
38,IL2RB,6.972657,T cells,Immune system
38,IL2RB,6.972657,T cells,Immune system
38,ITGB2,4.762346,Natural killer T cells,Immune system
38,ITGB2,4.762346,Natural killer T cells,Immune system
38,ITGB2,4.762346,Natural killer T cells,Immune system
38,TRDC,6.4720755,Gamma delta T cells,Immune system
38,TRDC,6.4720755,Gamma delta T cells,Immune system
38,TRDC,6.4720755,NK cells,Immune system
38,TRDC,6.4720755,NK cells,Immune system
38,TRDC,6.4720755,T cells,Immune system
38,TRDC,6.4720755,T cells,Immune system
38,CCL5,5.9124093,Eosinophils,Immune system
38,CCL5,5.9124093,Eosinophils,Immune system
38,CCL5,5.9124093,Eosinophils,Immune system
38,CCL5,5.9124093,Gamma delta T cells,Immune system
38,CCL5,5.9124093,Gamma delta T cells,Immune system
38,CCL5,5.9124093,Gamma delta T cells,Immune system
38,CCL5,5.9124093,Macrophages,Immune system
38,CCL5,5.9124093,Macrophages,Immune system
38,CCL5,5.9124093,Macrophages,Immune system
38,CCL5,5.9124093,NK cells,Immune system
38,CCL5,5.9124093,NK cells,Immune system
38,CCL5,5.9124093,NK cells,Immune system
38,CCL5,5.9124093,T cells,Immune system
38,CCL5,5.9124093,T cells,Immune system
38,CCL5,5.9124093,T cells,Immune system
38,CXCR4,4.6247706,B cells,Immune system
38,CXCR4,4.6247706,B cells,Immune system
38,CXCR4,4.6247706,B cells,Immune system
38,CXCR4,4.6247706,Dendritic cells,Immune system
38,CXCR4,4.6247706,Dendritic cells,Immune system
38,CXCR4,4.6247706,Dendritic cells,Immune system
38,CXCR4,4.6247706,Mast cells,Immune system
38,CXCR4,4.6247706,Mast cells,Immune system
38,CXCR4,4.6247706,Mast cells,Immune system
38,CXCR4,4.6247706,Megakaryocytes,Immune system
38,CXCR4,4.6247706,Megakaryocytes,Immune system
38,CXCR4,4.6247706,Megakaryocytes,Immune system
38,CXCR4,4.6247706,Monocytes,Immune system
38,CXCR4,4.6247706,Monocytes,Immune system
38,CXCR4,4.6247706,Monocytes,Immune system
38,CXCR4,4.6247706,Natural killer T cells,Immune system
38,CXCR4,4.6247706,Natural killer T cells,Immune system
38,CXCR4,4.6247706,Natural killer T cells,Immune system
38,CXCR4,4.6247706,NK cells,Immune system
38,CXCR4,4.6247706,NK cells,Immune system
38,CXCR4,4.6247706,NK cells,Immune system
38,CXCR4,4.6247706,Plasma cells,Immune system
38,CXCR4,4.6247706,Plasma cells,Immune system
38,CXCR4,4.6247706,Plasma cells,Immune system
38,CXCR4,4.6247706,Plasmacytoid dendritic cells,Immune system
38,CXCR4,4.6247706,Plasmacytoid dendritic cells,Immune system
38,CXCR4,4.6247706,Plasmacytoid dendritic cells,Immune system
38,CXCR4,4.6247706,T cells,Immune system
38,CXCR4,4.6247706,T cells,Immune system
38,CXCR4,4.6247706,T cells,Immune system
38,MATK,6.345008,Megakaryocytes,Immune system
38,MATK,6.345008,Megakaryocytes,Immune system
38,MATK,6.345008,Megakaryocytes,Immune system
38,PTPRC,3.3836834,B cells,Immune system
38,PTPRC,3.3836834,B cells,Immune system
38,PTPRC,3.3836834,B cells,Immune system
38,PTPRC,3.3836834,B cells,Immune system
38,PTPRC,3.3836834,B cells,Immune system
38,PTPRC,3.3836834,B cells,Immune system
38,PTPRC,3.3836834,B cells,Immune system
38,PTPRC,3.3836834,B cells memory,Immune system
38,PTPRC,3.3836834,B cells memory,Immune system
38,PTPRC,3.3836834,B cells memory,Immune system
38,PTPRC,3.3836834,B cells memory,Immune system
38,PTPRC,3.3836834,B cells memory,Immune system
38,PTPRC,3.3836834,B cells memory,Immune system
38,PTPRC,3.3836834,B cells memory,Immune system
38,PTPRC,3.3836834,Dendritic cells,Immune system
38,PTPRC,3.3836834,Dendritic cells,Immune system
38,PTPRC,3.3836834,Dendritic cells,Immune system
38,PTPRC,3.3836834,Dendritic cells,Immune system
38,PTPRC,3.3836834,Dendritic cells,Immune system
38,PTPRC,3.3836834,Dendritic cells,Immune system
38,PTPRC,3.3836834,Dendritic cells,Immune system
38,PTPRC,3.3836834,Monocytes,Immune system
38,PTPRC,3.3836834,Monocytes,Immune system
38,PTPRC,3.3836834,Monocytes,Immune system
38,PTPRC,3.3836834,Monocytes,Immune system
38,PTPRC,3.3836834,Monocytes,Immune system
38,PTPRC,3.3836834,Monocytes,Immune system
38,PTPRC,3.3836834,Monocytes,Immune system
38,PTPRC,3.3836834,T memory cells,Immune system
38,PTPRC,3.3836834,T memory cells,Immune system
38,PTPRC,3.3836834,T memory cells,Immune system
38,PTPRC,3.3836834,T memory cells,Immune system
38,PTPRC,3.3836834,T memory cells,Immune system
38,PTPRC,3.3836834,T memory cells,Immune system
38,PTPRC,3.3836834,T memory cells,Immune system
38,LY6E,3.3026328,Monocytes,Immune system
38,LY6E,3.3026328,Monocytes,Immune system
38,LY6E,3.3026328,Monocytes,Immune system
38,TXK,4.5671244,NK cells,Immune system
38,TXK,4.5671244,NK cells,Immune system
38,TXK,4.5671244,NK cells,Immune system
38,TXK,4.5671244,NK cells,Immune system
38,TXK,4.5671244,NK cells,Immune system
38,TXK,4.5671244,T cells,Immune system
38,TXK,4.5671244,T cells,Immune system
38,TXK,4.5671244,T cells,Immune system
38,TXK,4.5671244,T cells,Immune system
38,TXK,4.5671244,T cells,Immune system
38,ZFP36L2,2.8173356,Monocytes,Immune system
38,PLAC8,4.1947503,Dendritic cells,Immune system
38,PLAC8,4.1947503,Dendritic cells,Immune system
38,PLAC8,4.1947503,Dendritic cells,Immune system
38,PLAC8,4.1947503,Dendritic cells,Immune system
38,ADGRE5,4.0249767,Macrophages,Immune system
38,ADGRE5,4.0249767,Macrophages,Immune system
38,ADGRE5,4.0249767,Macrophages,Immune system
38,ADGRE5,4.0249767,Macrophages,Immune system
38,ADGRE5,4.0249767,Macrophages,Immune system
38,CD160,6.3376584,T cells,Immune system
38,CD160,6.3376584,T cells,Immune system
38,CD160,6.3376584,T cells,Immune system
38,CD37,4.17583,B cells memory,Immune system
38,CD37,4.17583,B cells memory,Immune system
38,CD37,4.17583,B cells memory,Immune system
38,CD37,4.17583,B cells memory,Immune system
38,CD37,4.17583,B cells naive,Immune system
38,CD37,4.17583,B cells naive,Immune system
